Employee ID,Tools and Software Usage,System Downtime,Technical Support Requests,Survey Responses,Engagement Activity Participation,Internal Communication Metrics,Project Completion Rates,Hours Worked,Output Quality,Task Completion Time,Training Participation,Technology Utilization,Age,Gender,Tenure,Department,Job Role, Salary ,Performance Scores,Job Satisfaction Scores,Exit Reasons,,,,,,,,,,,,
708,5,3.6945,9,5,1,3,1,49,10,6,TRUE,4,24,Female,13,Sales,Assistant," $40,000 ",1,3,Career Change,,,,,,,,,,,,
709,9,0.9647,8,5,1,6,0.91,44,10,9,TRUE,6,33,Female,7,Finance,Clerk," $40,000 ",5,9,Retirement,,,,,,,,,,,,
710,8,0.7119,6,8,1,10,0.54,36,6,2,TRUE,5,22,Male,7,Marketing,Assistant," $40,000 ",1,7,Personal Reasons,,,,,,,,,,,,
711,1,2.5791,6,4,0,6,0.5,34,4,5,FALSE,9,26,Male,9,Sales,Assistant," $40,000 ",1,10,N/A,,,,,,,,,,,,
712,3,3.4520,9,4,1,8,0.57,33,6,9,TRUE,10,51,Male,13,Sales,Executive," $40,000 ",5,1,Relocation,,,,,,,,,,,,
713,8,0.0000,7,7,2,5,1,47,4,12,FALSE,4,51,Female,13,Finance,Clerk," $40,000 ",3,10,N/A,,,,,,,,,,,,
714,9,0.0000,7,5,1,5,0.5,32,4,7,TRUE,5,38,Male,9,Finance,Manager," $40,000 ",2,5,Career Change,,,,,,,,,,,,
715,4,3.4535,8,6,1,7,0.79,46,9,10,TRUE,4,44,Female,13,IT,Manager," $40,000 ",3,9,N/A,,,,,,,,,,,,
716,6,0.8529,1,6,0,10,0.53,47,6,6,TRUE,8,36,Male,12,Marketing,Clerk," $40,000 ",4,3,N/A,,,,,,,,,,,,
717,4,3.2429,7,6,1,5,0.69,47,7,10,FALSE,8,58,Male,17,Marketing,Manager," $40,000 ",4,9,Career Change,,,,,,,,,,,,
718,9,0.2488,7,10,3,9,0.91,31,8,7,TRUE,3,42,Female,14,Finance,Clerk," $40,000 ",4,5,Career Change,,,,,,,,,,,,
719,2,5.0000,4,5,1,6,1,42,9,13,TRUE,1,35,Male,4,Sales,Manager," $40,000 ",5,9,Relocation,,,,,,,,,,,,
720,6,3.5087,4,5,0,7,1,44,8,7,FALSE,6,23,Female,6,Finance,Executive," $40,000 ",1,10,N/A,,,,,,,,,,,,
721,3,2.9463,3,9,0,8,0.5,34,2,6,FALSE,2,32,Male,6,Sales,Manager," $40,000 ",3,6,Retirement,,,,,,,,,,,,
722,10,0.0000,4,8,0,5,0.73,32,5,6,FALSE,2,60,Male,18,Sales,Assistant," $40,000 ",2,9,Career Change,,,,,,,,,,,,
723,4,1.0543,1,4,1,4,0.86,34,8,8,FALSE,3,59,Female,18,Finance,Clerk," $40,000 ",4,7,Personal Reasons,,,,,,,,,,,,
724,2,4.8094,1,7,2,8,0.5,34,3,8,TRUE,8,55,Female,16,HR,Analyst," $41,380 ",3,7,N/A,,,,,,,,,,,,
725,8,0.0000,4,8,0,10,0.61,34,6,8,TRUE,3,59,Female,19,Marketing,Analyst," $40,000 ",4,8,Career Change,,,,,,,,,,,,
726,10,0.0000,2,9,1,9,0.63,32,7,8,FALSE,7,55,Male,19,Sales,Clerk," $40,465 ",4,7,Retirement,,,,,,,,,,,,
727,8,1.4912,0,5,1,1,0.5,32,3,3,TRUE,10,39,Male,11,Sales,Executive," $40,000 ",2,9,Relocation,,,,,,,,,,,,
728,1,3.1119,8,3,0,3,0.5,49,6,4,FALSE,10,51,Male,12,HR,Manager," $40,000 ",5,9,N/A,,,,,,,,,,,,
729,10,0.0000,1,4,0,4,0.59,47,6,8,FALSE,9,36,Female,6,IT,Executive," $40,000 ",1,6,Career Change,,,,,,,,,,,,
730,6,0.8578,9,10,3,7,1,49,6,9,FALSE,8,48,Female,14,HR,Analyst," $40,000 ",5,7,Career Change,,,,,,,,,,,,
731,1,2.3326,1,6,1,6,0.61,33,5,5,TRUE,1,55,Female,17,HR,Clerk," $40,000 ",3,2,Personal Reasons,,,,,,,,,,,,
732,6,0.8993,3,10,1,10,0.58,30,7,5,FALSE,7,59,Male,14,Sales,Clerk," $40,000 ",5,9,Personal Reasons,,,,,,,,,,,,
733,7,3.6369,1,5,0,10,0.87,45,9,8,TRUE,7,54,Male,18,Marketing,Executive," $41,376 ",3,1,N/A,,,,,,,,,,,,
734,2,3.6774,6,9,1,1,1,37,10,8,TRUE,8,45,Female,12,HR,Executive," $40,000 ",3,1,Career Change,,,,,,,,,,,,
735,9,2.0668,9,3,0,4,0.62,46,6,7,TRUE,10,36,Male,5,IT,Manager," $40,000 ",1,3,N/A,,,,,,,,,,,,
736,8,0.8485,0,2,0,6,0.87,37,8,7,FALSE,5,51,Female,19,Finance,Assistant," $40,000 ",2,6,Career Change,,,,,,,,,,,,
737,9,0.4064,1,6,0,3,0.5,36,5,7,TRUE,10,63,Male,22,HR,Assistant," $53,411 ",1,5,Personal Reasons,,,,,,,,,,,,
738,10,0.5837,4,7,2,2,0.93,37,8,8,FALSE,9,38,Male,5,HR,Manager," $40,000 ",5,2,Retirement,,,,,,,,,,,,
739,4,4.0276,1,5,0,2,0.8,41,8,10,TRUE,9,26,Female,6,IT,Assistant," $40,000 ",3,9,Higher Salary,,,,,,,,,,,,
740,4,3.5303,8,1,0,10,0.78,45,7,12,TRUE,8,50,Male,13,Marketing,Analyst," $40,000 ",4,10,Higher Salary,,,,,,,,,,,,
741,8,1.3372,3,3,0,4,0.66,41,7,6,TRUE,6,25,Male,12,HR,Assistant," $40,000 ",4,4,Career Change,,,,,,,,,,,,
742,1,4.6317,8,3,1,1,0.91,48,9,5,FALSE,6,31,Female,9,HR,Manager," $40,000 ",3,4,Personal Reasons,,,,,,,,,,,,
743,8,0.8946,0,4,0,10,0.5,39,6,7,FALSE,1,38,Female,6,Marketing,Assistant," $40,000 ",1,5,Relocation,,,,,,,,,,,,
744,7,0.9147,0,10,2,2,0.72,36,8,4,FALSE,6,31,Male,11,IT,Clerk," $40,000 ",2,8,Relocation,,,,,,,,,,,,
745,7,1.8126,0,6,0,10,0.58,41,6,13,FALSE,4,38,Female,7,HR,Executive," $40,000 ",1,10,Higher Salary,,,,,,,,,,,,
746,9,0.0000,3,5,0,2,1,49,10,8,TRUE,4,41,Male,11,Marketing,Analyst," $40,000 ",3,4,Retirement,,,,,,,,,,,,
747,10,0.0382,8,1,0,4,1,34,8,7,TRUE,2,45,Female,11,HR,Clerk," $40,000 ",3,5,Higher Salary,,,,,,,,,,,,
748,7,0.5755,7,6,1,4,0.86,45,9,10,FALSE,4,26,Male,6,Finance,Clerk," $40,000 ",2,4,Career Change,,,,,,,,,,,,
749,2,4.3045,6,9,2,1,1,38,8,8,FALSE,5,55,Male,19,Sales,Manager," $42,837 ",5,6,Retirement,,,,,,,,,,,,
750,1,1.7563,0,1,1,7,0.77,36,6,11,FALSE,5,27,Female,12,Finance,Executive," $40,000 ",5,3,Relocation,,,,,,,,,,,,
751,1,4.0327,2,8,1,7,1,49,5,9,FALSE,5,23,Male,3,HR,Executive," $40,000 ",2,8,Personal Reasons,,,,,,,,,,,,
752,7,0.0000,8,8,1,10,0.78,43,9,6,TRUE,4,34,Male,12,IT,Analyst," $40,000 ",5,6,Personal Reasons,,,,,,,,,,,,
753,5,3.1939,8,3,0,10,0.95,40,9,6,FALSE,1,64,Female,17,Sales,Manager," $40,000 ",4,10,Career Change,,,,,,,,,,,,
754,4,3.4472,4,9,2,10,1,36,8,8,FALSE,10,64,Female,17,Finance,Analyst," $40,000 ",5,5,Higher Salary,,,,,,,,,,,,
755,5,2.7521,5,8,1,1,0.82,39,8,7,TRUE,8,32,Male,11,Marketing,Assistant," $40,000 ",5,2,Career Change,,,,,,,,,,,,
756,10,0.0000,5,3,0,8,0.93,38,9,5,FALSE,3,44,Female,10,IT,Clerk," $40,000 ",5,10,Personal Reasons,,,,,,,,,,,,
757,10,0.2127,9,10,1,10,0.5,33,5,7,TRUE,2,37,Female,12,Finance,Analyst," $40,000 ",4,10,Relocation,,,,,,,,,,,,
758,6,2.8234,3,5,1,7,0.85,45,8,10,FALSE,9,52,Male,17,Marketing,Clerk," $40,000 ",5,7,Personal Reasons,,,,,,,,,,,,
759,10,0.0000,0,3,1,7,1,39,10,8,TRUE,7,32,Male,8,HR,Manager," $40,000 ",4,2,Retirement,,,,,,,,,,,,
760,6,1.9412,4,5,1,6,0.74,48,10,11,FALSE,9,37,Female,15,Marketing,Assistant," $40,000 ",2,1,N/A,,,,,,,,,,,,
761,1,4.7181,0,9,0,4,0.92,46,9,9,FALSE,2,29,Female,4,Finance,Manager," $40,000 ",1,7,Personal Reasons,,,,,,,,,,,,
762,2,4.6103,0,4,0,8,0.5,38,6,6,FALSE,9,25,Female,11,Finance,Assistant," $40,000 ",2,5,Personal Reasons,,,,,,,,,,,,
763,3,3.0112,4,6,0,2,1,42,8,10,FALSE,10,61,Male,12,HR,Assistant," $40,000 ",1,1,N/A,,,,,,,,,,,,
764,4,1.9373,4,3,0,7,0.5,30,4,4,FALSE,9,25,Male,15,Marketing,Clerk," $40,000 ",2,4,Retirement,,,,,,,,,,,,
765,6,1.2119,6,3,0,3,0.5,31,4,3,TRUE,9,46,Male,12,Marketing,Manager," $40,000 ",1,4,Higher Salary,,,,,,,,,,,,
766,9,0.9793,1,5,1,3,0.62,42,8,10,FALSE,10,24,Male,3,HR,Manager," $40,000 ",1,10,Personal Reasons,,,,,,,,,,,,
767,2,4.9877,5,8,1,7,0.5,38,2,6,TRUE,10,53,Male,15,Marketing,Analyst," $40,000 ",3,7,Career Change,,,,,,,,,,,,
768,8,5.0000,1,8,2,3,0.82,36,8,10,TRUE,4,24,Male,4,HR,Manager," $40,000 ",1,9,Personal Reasons,,,,,,,,,,,,
769,9,1.4455,9,3,0,5,0.76,45,9,10,TRUE,10,48,Male,15,IT,Analyst," $40,000 ",1,2,Career Change,,,,,,,,,,,,
770,2,4.3721,4,8,1,8,0.69,48,8,8,TRUE,3,50,Female,19,Finance,Executive," $40,000 ",3,1,Retirement,,,,,,,,,,,,
771,9,0.5590,3,8,0,4,0.6,36,6,8,FALSE,6,53,Female,12,IT,Executive," $40,000 ",5,2,Personal Reasons,,,,,,,,,,,,
772,7,1.7708,9,3,0,7,0.7,35,6,12,FALSE,3,40,Male,13,Sales,Executive," $40,000 ",5,7,Retirement,,,,,,,,,,,,
773,9,0.0000,4,10,1,7,0.58,47,7,10,FALSE,9,42,Male,8,Sales,Manager," $40,000 ",3,10,Retirement,,,,,,,,,,,,
774,6,1.5086,1,10,1,2,0.94,48,9,10,FALSE,3,26,Male,10,Sales,Manager," $40,000 ",4,6,Higher Salary,,,,,,,,,,,,
775,2,5.0000,7,2,1,8,0.53,40,7,6,TRUE,2,39,Female,12,HR,Analyst," $40,000 ",1,4,Personal Reasons,,,,,,,,,,,,
776,8,0.3444,7,10,2,10,0.83,41,8,11,TRUE,8,49,Male,17,Marketing,Assistant," $40,000 ",1,1,Career Change,,,,,,,,,,,,
777,10,0.0000,5,2,0,10,0.78,39,7,10,TRUE,6,63,Female,18,IT,Analyst," $40,000 ",3,1,Career Change,,,,,,,,,,,,
778,9,1.5499,2,9,0,9,0.75,42,7,7,FALSE,8,43,Female,11,IT,Executive," $40,000 ",3,5,Personal Reasons,,,,,,,,,,,,
779,8,0.7112,3,7,1,6,0.9,41,8,11,FALSE,7,42,Female,15,IT,Analyst," $40,000 ",4,1,N/A,,,,,,,,,,,,
780,2,3.4698,0,6,1,5,0.99,39,9,8,FALSE,3,27,Female,4,IT,Assistant," $40,000 ",5,7,Higher Salary,,,,,,,,,,,,
781,8,0.0000,8,7,1,1,0.98,49,8,8,FALSE,8,22,Female,1,Sales,Manager," $40,000 ",2,1,Higher Salary,,,,,,,,,,,,
782,3,5.0000,9,8,1,1,1,47,10,8,TRUE,10,26,Male,7,IT,Analyst," $40,000 ",5,1,Higher Salary,,,,,,,,,,,,
783,3,2.8519,4,1,0,9,0.88,33,7,8,FALSE,1,62,Male,17,Marketing,Executive," $40,000 ",1,2,Career Change,,,,,,,,,,,,
784,9,0.0000,7,8,2,4,0.5,34,4,5,FALSE,1,33,Female,11,Sales,Executive," $40,000 ",3,10,Retirement,,,,,,,,,,,,
785,9,0.0000,2,3,1,1,0.78,34,8,4,TRUE,10,47,Male,17,IT,Manager," $40,000 ",4,3,N/A,,,,,,,,,,,,
786,9,1.7261,3,3,0,10,1,41,10,7,TRUE,8,55,Female,18,HR,Analyst," $40,000 ",5,1,Higher Salary,,,,,,,,,,,,
787,4,3.1460,3,6,0,3,0.5,32,6,5,FALSE,9,35,Female,13,Finance,Assistant," $40,000 ",4,9,Career Change,,,,,,,,,,,,
788,7,1.5491,7,4,0,6,0.5,37,7,6,FALSE,10,47,Male,15,Finance,Manager," $40,000 ",5,10,Career Change,,,,,,,,,,,,
789,8,0.3245,8,4,1,8,0.59,31,5,5,TRUE,6,48,Male,15,Finance,Analyst," $40,000 ",1,8,Retirement,,,,,,,,,,,,
790,5,2.6646,2,4,0,10,0.91,47,10,11,FALSE,5,30,Male,8,Sales,Clerk," $40,000 ",2,5,Personal Reasons,,,,,,,,,,,,
791,1,5.0000,6,10,2,2,0.76,38,8,8,TRUE,2,47,Male,15,IT,Executive," $40,000 ",4,2,Personal Reasons,,,,,,,,,,,,
792,9,0.2828,8,9,1,8,0.66,42,5,7,TRUE,9,43,Male,13,Sales,Assistant," $40,000 ",4,5,Higher Salary,,,,,,,,,,,,
793,6,2.3375,1,8,0,1,0.56,36,5,6,FALSE,6,51,Female,16,Marketing,Assistant," $40,528 ",2,6,Higher Salary,,,,,,,,,,,,
794,3,2.9378,3,3,1,2,0.97,39,8,7,TRUE,8,64,Male,18,HR,Assistant," $40,000 ",4,1,N/A,,,,,,,,,,,,
795,3,4.3096,2,1,0,8,0.71,38,7,7,FALSE,9,38,Male,13,HR,Executive," $40,000 ",4,4,Retirement,,,,,,,,,,,,
796,10,1.0223,7,1,0,7,0.66,44,6,8,FALSE,9,47,Male,11,Finance,Analyst," $40,000 ",5,9,Higher Salary,,,,,,,,,,,,
797,1,3.1846,3,1,0,5,0.88,34,9,8,FALSE,8,57,Female,17,Finance,Manager," $40,000 ",5,2,Retirement,,,,,,,,,,,,
798,8,0.0000,8,4,1,10,0.52,41,6,8,FALSE,10,22,Male,10,Finance,Analyst," $40,000 ",2,5,Career Change,,,,,,,,,,,,
799,2,2.1777,0,6,2,2,0.66,30,6,6,TRUE,8,29,Female,5,IT,Manager," $40,000 ",1,1,Higher Salary,,,,,,,,,,,,
800,1,4.5719,0,4,0,9,0.66,41,7,11,FALSE,3,56,Male,10,Marketing,Assistant," $40,000 ",4,4,Career Change,,,,,,,,,,,,
801,7,0.4449,3,3,2,5,0.5,35,4,10,FALSE,3,36,Male,11,Marketing,Analyst," $40,000 ",1,4,Relocation,,,,,,,,,,,,
802,9,1.1863,2,8,1,8,0.84,48,9,7,TRUE,2,43,Female,12,Marketing,Assistant," $40,000 ",2,6,Retirement,,,,,,,,,,,,
803,6,1.4918,2,8,1,4,0.98,48,10,6,FALSE,1,35,Male,13,Marketing,Clerk," $40,000 ",2,10,Relocation,,,,,,,,,,,,
804,8,1.5838,9,6,0,9,0.79,45,8,8,FALSE,4,47,Male,13,Finance,Assistant," $40,000 ",5,9,Higher Salary,,,,,,,,,,,,
805,8,0.0000,1,9,0,10,0.91,48,8,11,FALSE,2,49,Female,12,HR,Assistant," $40,000 ",4,3,Career Change,,,,,,,,,,,,
806,9,0.0000,9,10,0,7,0.66,32,7,7,FALSE,2,44,Male,12,Finance,Manager," $40,000 ",3,9,Higher Salary,,,,,,,,,,,,
807,7,0.0000,9,1,0,2,0.5,39,3,9,TRUE,5,35,Female,13,Marketing,Clerk," $40,000 ",2,6,Relocation,,,,,,,,,,,,
808,9,0.7293,1,8,1,3,0.61,47,7,8,TRUE,4,45,Female,15,Finance,Assistant," $40,000 ",4,7,Higher Salary,,,,,,,,,,,,
809,9,0.0000,7,6,1,2,0.83,42,8,4,FALSE,1,23,Female,1,Marketing,Assistant," $40,000 ",1,10,N/A,,,,,,,,,,,,
810,1,3.9935,0,1,0,5,0.73,47,8,6,TRUE,9,47,Female,14,Sales,Clerk," $40,000 ",5,2,Personal Reasons,,,,,,,,,,,,
811,6,1.9246,7,4,0,2,0.61,32,5,7,TRUE,4,35,Female,11,HR,Clerk," $40,000 ",1,10,Relocation,,,,,,,,,,,,
812,8,0.6630,9,5,0,5,0.72,32,8,8,TRUE,5,28,Male,8,Sales,Analyst," $40,000 ",2,6,Higher Salary,,,,,,,,,,,,
813,10,0.0000,2,7,3,9,0.53,41,6,4,TRUE,7,24,Male,5,IT,Manager," $40,000 ",2,6,Career Change,,,,,,,,,,,,
814,9,0.6319,1,8,1,2,1,49,7,12,FALSE,2,44,Male,16,Finance,Clerk," $40,000 ",1,2,Higher Salary,,,,,,,,,,,,
815,4,3.0811,8,9,1,9,0.5,36,3,8,TRUE,8,64,Female,22,IT,Clerk," $43,330 ",2,2,Career Change,,,,,,,,,,,,
816,2,5.0000,4,6,1,7,0.5,37,2,7,FALSE,2,39,Female,5,Finance,Executive," $40,000 ",4,2,Personal Reasons,,,,,,,,,,,,
817,9,0.6470,4,10,3,7,0.95,38,9,6,FALSE,10,59,Female,15,Sales,Clerk," $40,000 ",2,10,Higher Salary,,,,,,,,,,,,
818,9,0.2356,5,9,0,5,0.59,43,6,11,TRUE,5,56,Female,16,Marketing,Manager," $40,000 ",5,1,Personal Reasons,,,,,,,,,,,,
819,8,1.7622,3,4,0,8,0.5,34,4,8,FALSE,2,36,Male,13,Marketing,Assistant," $40,000 ",4,5,Relocation,,,,,,,,,,,,
820,3,4.5079,6,8,0,7,1,48,10,10,TRUE,2,46,Male,13,Finance,Assistant," $40,000 ",3,8,Career Change,,,,,,,,,,,,
821,5,4.3512,6,3,0,6,0.78,45,8,7,FALSE,4,58,Female,15,Marketing,Assistant," $40,000 ",2,2,N/A,,,,,,,,,,,,
822,2,4.5847,8,4,0,2,1,41,7,11,FALSE,4,49,Female,16,Sales,Assistant," $40,000 ",2,5,Relocation,,,,,,,,,,,,
823,3,2.0788,5,10,2,6,0.52,33,5,6,TRUE,8,31,Male,8,Marketing,Executive," $40,000 ",5,8,Career Change,,,,,,,,,,,,
824,1,5.0000,0,4,0,2,0.97,37,8,7,FALSE,6,60,Female,17,Sales,Clerk," $41,703 ",5,10,Personal Reasons,,,,,,,,,,,,
825,4,2.2110,8,6,1,1,0.6,36,6,7,TRUE,10,38,Female,11,IT,Assistant," $40,000 ",1,5,Retirement,,,,,,,,,,,,
826,5,1.6207,9,9,1,9,0.64,44,6,7,FALSE,8,60,Female,19,Sales,Analyst," $41,612 ",1,2,Higher Salary,,,,,,,,,,,,
827,2,1.5471,8,6,1,5,1,35,6,7,FALSE,7,43,Male,11,HR,Assistant," $40,000 ",1,3,Personal Reasons,,,,,,,,,,,,
828,3,2.4616,4,1,1,10,0.87,34,9,8,TRUE,10,47,Male,16,HR,Clerk," $40,000 ",5,6,Career Change,,,,,,,,,,,,
829,6,1.0454,6,5,0,10,0.74,43,7,7,TRUE,4,46,Female,13,HR,Assistant," $40,000 ",1,5,Career Change,,,,,,,,,,,,
830,6,1.6323,0,9,2,4,0.76,42,8,8,TRUE,2,38,Male,8,Finance,Executive," $40,000 ",1,4,Career Change,,,,,,,,,,,,
831,7,1.4991,3,5,0,8,0.99,39,10,7,FALSE,9,34,Female,10,Finance,Manager," $40,000 ",3,4,Career Change,,,,,,,,,,,,
832,9,0.0000,9,6,1,5,0.82,47,7,11,TRUE,2,41,Female,9,Finance,Manager," $40,000 ",1,5,Higher Salary,,,,,,,,,,,,
833,4,1.7513,3,3,0,7,0.5,33,4,6,TRUE,1,46,Male,13,Sales,Clerk," $40,000 ",2,2,Relocation,,,,,,,,,,,,
834,5,2.3295,4,8,0,3,0.84,37,8,7,TRUE,8,25,Female,9,Finance,Manager," $40,000 ",5,9,N/A,,,,,,,,,,,,
835,2,2.7081,5,10,2,8,0.95,40,10,8,TRUE,10,31,Female,6,IT,Manager," $40,000 ",4,2,Retirement,,,,,,,,,,,,
836,6,0.0000,3,4,0,8,0.88,46,9,8,FALSE,9,24,Male,8,HR,Analyst," $40,000 ",3,10,Higher Salary,,,,,,,,,,,,
837,4,2.9291,5,4,2,3,1,47,6,7,FALSE,1,62,Female,16,Sales,Clerk," $40,000 ",5,2,Career Change,,,,,,,,,,,,
838,5,2.4010,9,5,0,9,0.51,40,5,6,FALSE,7,39,Female,12,HR,Clerk," $40,000 ",5,10,Higher Salary,,,,,,,,,,,,
839,7,1.5921,6,10,2,8,0.88,45,9,9,FALSE,2,57,Female,19,Finance,Manager," $40,000 ",2,9,Personal Reasons,,,,,,,,,,,,
840,6,1.8663,2,9,1,1,0.71,41,7,7,FALSE,6,43,Male,6,Sales,Manager," $40,000 ",1,3,N/A,,,,,,,,,,,,
841,8,0.0000,8,8,1,8,1,42,4,7,FALSE,5,55,Female,13,Marketing,Manager," $40,000 ",2,10,Career Change,,,,,,,,,,,,
842,6,1.9129,7,7,0,4,1,45,10,10,TRUE,1,29,Male,7,IT,Executive," $40,000 ",1,7,Retirement,,,,,,,,,,,,
843,10,0.0000,0,5,1,6,0.83,30,10,8,FALSE,2,61,Female,19,Finance,Assistant," $40,935 ",1,4,Career Change,,,,,,,,,,,,
844,8,1.2496,1,9,2,10,0.71,45,7,11,TRUE,2,40,Female,11,Finance,Executive," $40,000 ",5,6,N/A,,,,,,,,,,,,
845,4,2.5109,1,9,0,9,0.71,44,8,7,TRUE,10,63,Female,18,IT,Clerk," $40,000 ",1,4,Retirement,,,,,,,,,,,,
846,7,2.0032,9,10,1,5,0.82,35,7,8,TRUE,10,62,Female,24,IT,Analyst," $40,000 ",3,10,N/A,,,,,,,,,,,,
847,3,4.7261,8,10,0,7,0.5,41,6,12,TRUE,6,58,Male,13,Marketing,Assistant," $40,000 ",3,7,Retirement,,,,,,,,,,,,
848,1,4.0523,8,2,0,1,0.8,37,7,7,FALSE,1,27,Male,11,Finance,Analyst," $40,000 ",3,1,Relocation,,,,,,,,,,,,
849,9,0.0000,8,4,1,9,0.9,36,9,7,FALSE,4,47,Female,13,Finance,Clerk," $40,000 ",5,3,Relocation,,,,,,,,,,,,
850,9,0.7899,0,8,2,6,0.5,31,5,5,FALSE,10,55,Female,18,HR,Clerk," $42,374 ",2,3,Higher Salary,,,,,,,,,,,,
851,6,3.0412,6,1,1,4,0.51,41,6,6,TRUE,5,27,Female,14,Sales,Analyst," $40,000 ",4,1,Higher Salary,,,,,,,,,,,,
852,2,2.0844,2,5,1,6,0.78,43,7,10,FALSE,2,58,Female,19,Sales,Analyst," $40,000 ",1,6,Retirement,,,,,,,,,,,,
853,8,0.9544,8,8,2,5,0.68,45,6,8,FALSE,2,54,Female,17,HR,Analyst," $40,000 ",4,9,Career Change,,,,,,,,,,,,
854,10,0.0000,7,2,0,3,0.77,40,9,7,FALSE,7,43,Female,17,Sales,Clerk," $40,000 ",2,8,Personal Reasons,,,,,,,,,,,,
855,6,2.7290,2,2,1,7,0.96,49,8,11,FALSE,7,42,Female,15,IT,Manager," $40,000 ",2,7,Personal Reasons,,,,,,,,,,,,
856,7,1.4902,0,8,1,3,0.5,38,5,9,FALSE,6,27,Female,5,Sales,Analyst," $40,000 ",5,10,Career Change,,,,,,,,,,,,
857,1,3.0994,8,10,3,2,0.89,39,8,6,FALSE,1,27,Male,8,Sales,Assistant," $40,000 ",3,8,Career Change,,,,,,,,,,,,
858,3,3.3692,9,9,0,4,0.78,46,9,8,TRUE,3,25,Male,2,HR,Clerk," $40,000 ",3,6,Relocation,,,,,,,,,,,,
859,1,4.3568,0,7,1,7,0.65,41,7,6,TRUE,9,51,Male,13,Marketing,Executive," $40,000 ",2,9,Personal Reasons,,,,,,,,,,,,
860,10,1.4886,2,8,2,5,0.84,35,8,11,FALSE,10,32,Female,10,Sales,Executive," $40,000 ",5,3,Retirement,,,,,,,,,,,,
861,1,3.7130,5,5,1,9,0.77,48,8,12,TRUE,1,51,Female,13,Sales,Assistant," $40,000 ",5,10,N/A,,,,,,,,,,,,
862,1,5.0000,5,1,0,10,0.5,40,3,9,TRUE,2,52,Female,16,Marketing,Manager," $40,000 ",1,10,Higher Salary,,,,,,,,,,,,
863,4,1.8803,9,4,2,7,0.98,38,10,6,FALSE,8,45,Male,13,HR,Analyst," $40,000 ",3,9,N/A,,,,,,,,,,,,
864,7,1.2976,3,2,0,9,0.5,35,5,6,TRUE,7,30,Female,10,Marketing,Clerk," $40,000 ",2,4,Relocation,,,,,,,,,,,,
865,7,1.2088,1,3,0,9,0.59,45,7,9,FALSE,9,24,Male,5,HR,Analyst," $40,000 ",4,7,Personal Reasons,,,,,,,,,,,,
866,5,1.7275,9,3,1,2,0.66,49,8,14,TRUE,10,52,Female,12,IT,Clerk," $40,000 ",3,9,Career Change,,,,,,,,,,,,
867,6,1.6247,5,9,3,1,1,45,4,9,FALSE,4,61,Male,22,HR,Executive," $45,650 ",1,2,Personal Reasons,,,,,,,,,,,,
868,2,2.2815,9,10,1,4,0.74,35,6,8,TRUE,4,58,Male,15,IT,Analyst," $40,000 ",5,2,Retirement,,,,,,,,,,,,
869,5,0.9400,4,4,0,4,0.83,34,8,1,TRUE,7,57,Male,19,IT,Assistant," $40,000 ",2,9,Relocation,,,,,,,,,,,,
870,7,2.7172,5,2,0,2,0.88,33,9,7,TRUE,1,45,Female,17,HR,Manager," $40,360 ",3,3,Career Change,,,,,,,,,,,,
871,9,0.6707,6,3,0,3,0.5,31,4,3,TRUE,10,52,Male,16,Finance,Assistant," $40,000 ",4,9,N/A,,,,,,,,,,,,
872,6,1.1635,8,3,1,3,0.61,35,5,6,FALSE,9,27,Female,5,HR,Manager," $40,000 ",1,5,Retirement,,,,,,,,,,,,
873,10,0.9426,6,7,2,5,0.5,38,6,7,TRUE,2,23,Female,6,Sales,Analyst," $40,000 ",1,6,N/A,,,,,,,,,,,,
874,4,4.5681,3,8,2,1,0.89,46,10,8,FALSE,1,41,Female,15,Sales,Analyst," $40,000 ",3,2,Higher Salary,,,,,,,,,,,,
875,3,4.2602,9,6,0,9,0.9,43,8,7,FALSE,7,49,Female,15,Finance,Manager," $40,000 ",4,8,Relocation,,,,,,,,,,,,
876,9,0.6152,4,4,1,8,0.72,36,6,5,TRUE,6,32,Female,5,IT,Executive," $40,000 ",1,9,Retirement,,,,,,,,,,,,
877,7,5.0000,5,6,1,8,0.76,48,7,9,TRUE,3,25,Male,9,Finance,Clerk," $40,000 ",2,2,Retirement,,,,,,,,,,,,
878,6,3.1139,8,1,0,3,0.5,30,1,5,FALSE,1,36,Female,13,Sales,Assistant," $40,000 ",1,6,N/A,,,,,,,,,,,,
879,7,3.2785,4,10,2,2,0.8,49,7,9,TRUE,5,27,Female,7,Finance,Assistant," $40,000 ",4,6,Career Change,,,,,,,,,,,,
880,8,0.0000,4,8,3,1,1,44,4,8,FALSE,10,51,Female,17,HR,Assistant," $42,130 ",5,8,Higher Salary,,,,,,,,,,,,
881,5,1.5685,6,1,0,6,1,47,10,11,TRUE,4,59,Female,18,Finance,Analyst," $40,000 ",5,10,N/A,,,,,,,,,,,,
882,3,3.2214,1,5,0,10,0.5,32,6,2,FALSE,5,23,Female,6,IT,Assistant," $40,000 ",3,5,Retirement,,,,,,,,,,,,
883,3,3.4000,2,2,0,1,1,47,10,9,TRUE,1,36,Male,6,HR,Clerk," $40,000 ",4,9,Relocation,,,,,,,,,,,,
884,2,3.4552,1,6,2,5,0.5,31,3,6,TRUE,1,32,Male,12,Marketing,Clerk," $40,000 ",1,1,Retirement,,,,,,,,,,,,
